date,pasta,legumes,bread,flour,rice,groats,potatoes,сucumbers_tomatoes,vegetables,roots,cabbage,fruit,sugar,candy,biscuits,mutton,beef,chicken,pork,fish,herring,curd,sour_creame,butter,milk_kefir,cheese,egg,margarine,oil,salt,spice,tea,cpi_1,cpi_2,cpi_3,pasta_value,legumes_value,bread_value,flour_value,rice_value,groats_value,potatoes_value,сucumbers_tomatoes_value,vegetables_value,roots_value,сabbage_value,fruit_value,sugar_value,candy_value,biscuits_value,mutton_value,beef_value,chicken_value,pork_value,fish_value,herring_value,curd_value,sour_creame_value,butter_value,milk_kefir_value,cheese_value,egg_value,margarine_value,oil_value,salt_value,spice_value,tea_value,ai92,ai95,ai98,dt,ai92_value,ai95_value,ai98_value,dt_value
2019-03-17,60.74285714285714,98.58,72.71571428571428,30.678571428571427,58.72714285714286,34.00857142857143,28.244285714285716,135.01857142857142,31.14428571428571,54.99,43.92142857142857,119.08571428571429,48.68,272.7357142857143,188.31,,427.15000000000003,186.65142857142857,289.01000000000005,,211.14857142857142,373.68142857142857,212.24428571428572,541.0171428571429,64.19714285714285,474.1771428571428,5.131428571428572,122.80166666666666,80.8442857142857,17.897142857142857,28.594285714285714,71.68571428571428,5691.452857142857,4853.528571428571,5834.87,3073.785714285714,664.2942857142856,6148.504285714285,1750.0142857142857,1074.83,2455.1242857142856,1878.5985714285712,2130.9185714285713,1781.6514285714286,1995.7042857142858,1320.1985714285713,4748.185714285714,4645.744285714286,1128.7842857142857,1439.6914285714286,,100.51333333333334,3134.3971428571426,848.7342857142858,,364.2757142857143,423.20428571428573,421.81,332.9271428571429,7129.784285714285,778.6457142857142,36375.96428571428,36.971666666666664,2143.772857142857,514.83,4576.5028571428575,2614.4285714285716,42.67714285714286,44.52428571428572,45.07857142857143,50.88428571428572,35256.83571428571,22593.221428571425,1428.2657142857145,2596.075714285714
2019-03-24,60.39,98.63428571428572,73.67571428571429,31.32,53.604285714285716,34.36571428571428,27.655714285714286,139.15,32.44714285714286,57.40714285714286,43.07714285714286,117.15714285714286,49.72428571428571,267.1542857142857,198.2942857142857,,374.4985714285714,184.93428571428572,296.7042857142857,,208.33714285714285,370.8157142857143,214.33285714285714,556.4914285714286,62.47571428571428,475.86571428571426,5.04,122.3125,79.49428571428572,17.37857142857143,30.68,69.42714285714285,5605.347142857143,4774.851428571428,5738.0314285714285,2924.7357142857145,573.0871428571429,6262.957142857143,1678.042857142857,1161.3614285714286,2326.7128571428575,1925.5700000000002,2104.532857142857,1716.402857142857,1702.8957142857143,1060.97,4709.542857142857,3140.0385714285717,1127.6385714285714,1413.9414285714286,,123.39428571428572,2974.0842857142857,821.5414285714286,,368.87,474.1842857142857,458.59285714285716,307.96285714285716,7479.058571428572,770.0071428571429,37972.57142857143,34.73,1923.537142857143,493.3614285714286,4078.0,2451.0614285714287,42.55142857142857,44.47571428571428,45.14,50.74571428571429,35326.77428571428,22192.25,1469.3171428571427,1979.6914285714286
2019-03-31,61.294285714285714,100.73428571428572,73.48571428571428,31.16857142857143,56.215714285714284,34.72857142857143,29.681428571428572,143.08571428571426,32.05428571428571,58.174285714285716,45.58571428571429,116.58571428571429,49.722857142857144,274.7057142857143,198.21571428571428,,350.03,186.19142857142856,302.98,,198.88285714285715,373.1171428571428,223.85714285714286,563.3571428571429,62.785714285714285,489.9342857142857,5.102857142857142,122.70666666666666,79.62,18.345714285714287,29.765714285714285,71.63285714285715,5608.867142857142,4775.435714285714,5737.12,2986.002857142857,553.0728571428572,6545.99,1632.2685714285715,1038.087142857143,2152.6600000000003,1945.1585714285716,1980.3585714285714,1723.577142857143,1729.4742857142858,1079.02,5024.8,3367.651428571429,1157.1857142857143,1380.2742857142857,,142.45833333333334,3159.6657142857143,771.5785714285714,,378.9571428571429,457.11285714285714,409.09714285714284,290.12857142857143,7499.384285714286,724.0157142857144,36470.78571428572,33.61333333333334,1931.804285714286,462.40857142857146,3861.722857142857,2392.09,42.55571428571428,44.46999999999999,45.08857142857143,50.81714285714286,35197.23428571429,22234.43857142857,1470.52,2102.1600000000003
2019-04-07,59.16428571428571,108.72714285714287,73.53285714285714,32.00142857142857,57.449999999999996,35.11,30.740000000000002,135.82571428571427,32.48571428571429,56.4,48.035714285714285,120.67142857142858,48.75571428571429,273.58714285714285,208.0557142857143,,381.0814285714286,182.27,298.5042857142857,,200.81857142857143,374.9871428571428,222.67285714285714,581.6785714285714,64.22714285714285,479.8157142857143,5.03,118.75999999999999,80.0257142857143,17.84,29.942857142857143,75.49857142857142,5701.351428571428,4854.374285714285,5851.3042857142855,2967.8585714285714,601.04,6187.461428571428,1655.83,974.8085714285714,2169.1842857142856,1792.8342857142857,1992.4257142857143,1759.8314285714284,1737.3971428571426,1122.702857142857,4879.371428571429,3936.895714285714,1115.2557142857142,1302.8242857142857,,133.47857142857143,3257.094285714286,779.2171428571429,,362.26142857142855,439.7142857142857,400.9157142857143,286.38428571428574,6821.092857142858,727.9785714285715,36542.23857142857,35.09,1926.4185714285716,454.56,3779.2328571428566,2295.6014285714286,42.548571428571435,44.465714285714284,45.048571428571435,50.107142857142854,33087.97714285714,21093.29857142857,1498.7657142857145,1146.3214285714287
2019-04-14,61.635714285714286,107.16571428571429,72.67428571428572,32.16428571428571,57.92,34.495714285714286,31.67142857142857,148.69,32.910000000000004,63.49142857142857,48.14857142857143,122.27142857142857,49.12285714285714,263.82714285714286,192.8757142857143,,399.71166666666664,189.49714285714285,299.77714285714285,,202.2757142857143,372.6671428571429,217.3542857142857,591.0085714285715,63.66428571428571,481.7314285714286,5.03,125.1525,79.13857142857144,17.658571428571427,31.005714285714284,76.76142857142857,5779.217142857143,4922.504285714285,5941.608571428572,2974.324285714286,593.2785714285714,6040.094285714286,1868.8542857142857,1024.6714285714286,2398.444285714286,1669.222857142857,1777.8500000000001,1828.7285714285715,1736.1714285714286,1123.78,4695.828571428572,3380.522857142857,1225.7785714285715,1481.1028571428571,,120.12833333333333,3264.282857142857,800.9300000000001,,344.99142857142857,444.81,430.3528571428572,298.7257142857143,7151.22,761.2157142857143,40198.42857142857,38.18,2159.672857142857,449.95285714285717,4323.672857142857,2478.7599999999998,42.535714285714285,44.46142857142858,44.970000000000006,49.95142857142857,33712.08714285714,21302.89285714286,1414.5357142857142,1462.892857142857
2019-04-21,61.68,104.08285714285715,73.20714285714287,31.45285714285714,53.472857142857144,34.11571428571428,31.08857142857143,150.0885714285714,35.17285714285715,64.0942857142857,45.972857142857144,123.71428571428571,49.114285714285714,256.68571428571425,190.56,,393.1471428571429,185.65,291.3642857142857,,200.00142857142856,372.92571428571426,218.07999999999998,609.8214285714286,63.892857142857146,475.90000000000003,5.012857142857143,120.65142857142858,81.06142857142856,18.285714285714285,28.908571428571427,75.7,5762.295714285714,4905.804285714286,5940.662857142857,3153.6542857142854,627.0042857142856,6224.018571428571,2202.2228571428573,1115.0114285714285,2359.848571428571,1887.7942857142857,2118.8771428571426,1673.787142857143,1829.2671428571427,1362.277142857143,4977.5142857142855,3530.842857142857,1422.9599999999998,1493.6485714285716,,129.8542857142857,3495.445714285714,963.1771428571428,,387.92857142857144,470.44428571428574,425.3071428571429,325.64142857142855,7113.584285714285,786.0657142857143,51812.735714285714,49.635714285714286,2123.7028571428573,509.6385714285714,4458.777142857143,2380.7957142857144,42.54142857142857,44.46142857142858,45.00142857142857,48.57714285714285,35690.45,23301.245714285713,1665.8400000000001,5519.1900000000005
2019-04-28,62.787142857142854,107.15142857142857,71.48,31.322857142857142,55.81571428571429,34.15571428571429,32.95428571428572,135.78571428571428,41.55428571428571,64.15571428571428,48.392857142857146,121.35714285714286,45.455714285714286,261.43,194.01714285714283,,420.796,183.30857142857144,286.88714285714286,,212.75428571428571,371.15857142857146,212.91428571428574,605.9828571428571,63.598571428571425,483.48999999999995,5.01,108.70599999999999,81.16,19.235714285714288,28.302857142857142,74.72428571428573,5776.07,4922.201428571428,5942.677142857143,2345.2485714285713,459.04285714285714,5675.167142857143,2330.17,853.6,1941.8714285714286,1613.8999999999999,2443.391428571428,993.3928571428571,1714.957142857143,971.4257142857142,4336.514285714286,5759.798571428572,1251.357142857143,1175.7742857142857,,112.78599999999999,3197.6142857142863,828.4714285714286,,300.48999999999995,406.3128571428571,403.4042857142857,304.70714285714286,6407.881428571428,659.9742857142857,69895.78571428571,88.974,1633.2257142857143,447.49285714285713,3713.9614285714283,1987.2528571428572,42.58,44.51857142857143,45.09428571428571,48.36,32913.14857142857,21275.00857142857,1359.5914285714284,9931.357142857143
2019-05-05,63.385714285714286,102.98714285714286,71.59,31.15285714285714,57.04571428571428,33.72714285714286,30.889999999999997,137.78428571428572,43.54571428571428,64.83142857142857,47.94714285714286,121.91428571428571,49.00571428571429,255.24571428571429,184.43,,428.565,186.25,293.06142857142856,,218.05714285714288,375.63428571428574,216.94,622.2900000000001,63.96714285714285,474.38,4.774285714285715,128.49,79.74714285714286,18.514285714285712,30.517142857142858,71.97857142857143,5807.2585714285715,4952.49,5976.382857142858,2680.7428571428572,407.53428571428566,5756.142857142857,1469.0857142857144,938.25,2078.3985714285714,2074.5342857142855,2334.65,839.85,1663.8857142857144,1136.68,4664.5142857142855,3144.2942857142857,1377.3214285714287,1419.9714285714285,,119.47833333333334,3180.31,853.2085714285714,,295.28999999999996,405.76714285714286,397.8014285714286,252.49428571428572,6753.867142857142,687.15,35512.5,28.84,1714.8457142857144,485.4785714285714,3307.31,2159.9285714285716,42.75,44.69857142857143,45.294285714285714,48.691428571428574,36473.87714285714,24057.97,1571.3457142857144,12615.637142857144
2019-05-12,65.32000000000001,100.35142857142857,71.10428571428572,31.93857142857143,60.24,33.745714285714286,33.628571428571426,133.8842857142857,43.98571428571428,65.28285714285714,47.91142857142857,120.98571428571428,49.07142857142857,260.6,184.03857142857143,,428.0316666666667,184.41714285714286,288.26,,217.79571428571427,374.43857142857144,216.49,623.0371428571428,64.0,466.56142857142856,4.922857142857143,116.265,79.02428571428571,17.882857142857144,30.882857142857144,69.23428571428572,5810.7757142857145,4955.221428571429,5977.645714285715,2850.52,439.9328571428572,6145.052857142857,1469.4957142857143,946.2285714285715,2315.5314285714285,2073.2957142857144,2731.6185714285716,790.67,1556.3600000000001,1241.4442857142858,4455.142857142857,3070.924285714286,1482.6985714285713,1630.1242857142859,,114.71666666666665,3482.365714285714,870.0071428571429,,322.00857142857143,416.26714285714286,422.7471428571429,272.81142857142856,6739.657142857142,786.9357142857143,42449.71428571428,30.174999999999997,1990.72,525.7585714285714,3638.7057142857143,2162.2885714285717,42.80714285714286,44.75285714285714,45.292857142857144,48.64714285714285,34470.23142857143,22474.09142857143,1521.4271428571428,11292.495714285715
2019-05-19,64.53285714285714,95.64999999999999,72.24142857142857,33.037142857142854,59.64,34.082857142857144,30.18285714285714,118.82714285714285,44.85857142857143,64.18714285714286,48.58857142857143,115.12857142857142,49.02285714285714,250.95142857142858,189.1585714285714,,430.08,180.37714285714284,281.73857142857145,,212.12571428571428,370.4057142857143,212.24142857142857,627.9314285714287,63.894285714285715,461.9614285714286,4.825714285714286,125.1,80.85857142857142,17.75,30.455714285714286,72.74285714285715,5738.424285714286,4896.698571428571,5870.055714285714,3247.467142857143,556.1728571428572,6269.592857142858,1579.2242857142858,1120.1914285714286,2811.4614285714283,2527.5299999999997,2712.8742857142856,831.7057142857142,1694.1014285714284,1225.0628571428572,4528.228571428571,3741.782857142857,1447.5128571428572,1532.9071428571428,,124.80571428571429,3739.2671428571425,1025.3414285714287,,336.32571428571424,450.65142857142854,508.08714285714285,317.4157142857143,6912.317142857143,843.3014285714286,43430.49285714286,32.82,2106.155714285714,564.1928571428572,4077.2685714285717,2811.172857142857,42.962857142857146,44.92857142857143,45.470000000000006,48.49571428571428,31844.93142857143,19751.817142857144,1638.0242857142857,12138.48
2019-05-26,64.97,96.48142857142857,71.83285714285714,32.57714285714285,53.76142857142857,36.33857142857143,31.974285714285713,105.67285714285715,45.58142857142857,65.53714285714285,48.26714285714286,119.71428571428571,49.021428571428565,269.31714285714287,193.0171428571429,,409.17571428571426,169.72142857142856,273.77714285714285,,217.30714285714288,359.8971428571428,218.37714285714287,613.4342857142857,64.41142857142857,458.6242857142857,5.024285714285715,117.6525,80.76571428571428,17.862857142857145,29.665714285714284,76.11857142857143,5703.4742857142855,4860.889999999999,5859.502857142857,3006.1342857142854,508.4985714285714,6534.421428571428,1417.7800000000002,1134.0757142857142,2405.887142857143,2593.214285714286,3269.947142857143,817.7728571428571,1479.3942857142858,1030.4,4188.414285714286,3053.3414285714284,1312.277142857143,1485.3614285714286,,110.97714285714285,3672.7799999999997,870.3914285714285,,309.38142857142856,424.83,414.11285714285714,280.4557142857143,6287.111428571428,783.3028571428571,39589.92857142857,34.79,1940.9271428571428,698.842857142857,3543.575714285714,2240.37,43.01714285714286,44.962857142857146,45.51285714285715,48.56142857142857,31356.934285714287,20017.634285714284,1510.3742857142856,12074.11
2019-06-02,64.25142857142858,97.08714285714287,72.1542857142857,32.45428571428572,52.48857142857143,34.97428571428571,32.48571428571429,95.72,45.09142857142857,59.32285714285714,44.17428571428571,117.60000000000001,48.9,259.4814285714286,190.9114285714286,,420.64,181.73714285714286,268.1014285714286,,210.7942857142857,373.45142857142855,220.15571428571428,619.6585714285713,64.26285714285714,478.4342857142857,4.924285714285714,107.10857142857142,81.68714285714286,17.077142857142857,30.344285714285714,66.21714285714286,5718.447142857143,4876.925714285715,5854.892857142857,2754.527142857143,434.1842857142857,6071.722857142857,1361.4185714285716,1041.7328571428573,2331.0099999999998,1974.5357142857142,3473.905714285714,878.9499999999999,1480.9042857142856,1159.5614285714287,4065.842857142857,3127.5299999999997,1253.1571428571428,1364.8971428571429,,102.48714285714286,3043.3342857142857,899.157142857143,,316.1928571428571,411.27714285714285,431.19,281.15,6190.731428571428,722.3157142857143,40604.57142857143,33.08714285714286,1744.9271428571428,630.9157142857142,3461.62,2324.7542857142857,43.01,44.96714285714285,45.50857142857143,48.425714285714285,29399.527142857143,17576.01142857143,1533.7085714285713,10453.128571428571
2019-06-09,62.57857142857143,95.87857142857142,71.00142857142858,32.30571428571428,52.14142857142857,33.75285714285714,47.68857142857143,84.95714285714287,42.402857142857144,59.03142857142858,41.15428571428571,113.15714285714286,48.74571428571428,257.34285714285716,190.91285714285715,,442.645,182.93,272.59857142857146,,212.46285714285713,374.76714285714286,222.96142857142857,622.6042857142857,63.925714285714285,488.60714285714283,4.811428571428571,129.215,82.66428571428571,17.912857142857142,30.055714285714288,66.69857142857143,5817.271428571429,4959.7185714285715,5915.9800000000005,2688.617142857143,424.4042857142857,6444.89,1279.2100000000003,939.59,2354.9871428571428,1869.8942857142858,3882.6028571428574,824.9799999999999,1571.392857142857,1180.5557142857142,4175.4857142857145,3019.2285714285713,1219.0785714285714,1327.5842857142857,,105.3575,2890.4171428571426,779.5514285714286,,299.27,415.70714285714286,391.56857142857143,259.5285714285714,6055.482857142858,682.9228571428572,38321.92857142857,32.385000000000005,1679.56,580.2771428571428,3197.3614285714284,2077.0885714285714,43.24285714285714,45.17,45.74857142857143,48.604285714285716,29984.20285714286,18644.051428571427,1468.202857142857,10906.402857142859
